beer_id|Name|style|abv|brewery_id
19286|Weihnachtsbock|Bock|7|4475
19315|Ratsherrn Trunk|Czech Pilsener|5.3|4475
19318|Dunkel|Munich Dunkel Lager|5.1|4475
19325|Rauchbier|Rauchbier|5.3|4475
19317|Marzen|Märzen / Oktoberfest|4.9|4475
1296|Kross Country Amber|Belgian Dark Ale|NA|356
1688|Kross Double Kross Brown Ale|Belgian Dark Ale|NA|356
76422|Twin Ports|American Porter|5.7|27181
74989|Earth & Wind|American Pale Wheat Ale|4.9|27181
40430|Unterbaarer Dunkel|Munich Dunkel Lager|NA|6177
40429|Unterbaarer Pils|German Pilsener|NA|6177
41191|Unterbaarer Weihnachts Weizenbock|Weizenbock|6.9|6177
40428|Unterbaarer Helles|Munich Helles Lager|NA|6177
25798|Blonde Bombshell Wheat Barleywine|American Barleywine|NA|2153
25799|Pale Ale|American IPA|NA|2153
25803|Chocolate Covered Cherry Stout|American Stout|NA|2153
70334|Gulf Coast Gold|American Pale Ale (APA)|5.4|24693
70270|McSnuggles Amber Ale|American Amber / Red Ale|5.6|24693
70253|Paul's Porter|American Porter|5.7|24693
71103|Illumination Ale|American Pale Ale (APA)|5.3|24693
73178|Frankenstein Oktoberfest|Märzen / Oktoberfest|5.8|24693
70268|Wild Card Ale|American Amber / Red Ale|5.8|24693
13217|Mojo Ale|American Strong Ale|6.3|1453
24394|Siletz Chocolate Porter|American Porter|NA|1453
6850|Wooly Bully|Keller Bier / Zwickel Bier|NA|1453
8941|Paddle Me IPA|American IPA|6|1453
43129|Jester Pale Ale|American Pale Ale (APA)|NA|1453
19036|Redhead Ale|American Amber / Red Ale|NA|1453
13216|Siletz Arrowhead Amber|American Amber / Red Ale|5.2|1453
3953|Siletz Oatmeal Cream Stout|Oatmeal Stout|NA|1453
4721|Spruce Ale|Scottish Gruit / Ancient Herbed Ale|6.5|1453
24420|Cape Cod Summer|Hefeweizen|NA|9602
11253|Black Diamond Imperial Porter|Baltic Porter|NA|1453
5316|Lovin Lager|American Pale Lager|NA|1453
5334|Amber Ale|American Amber / Red Ale|NA|1453
22499|Noggin Knocker|American Barleywine|NA|1453
13191|Siletz Ordinary Bitter|English Bitter|3.5|1453
73215|Nor' Easter|Oatmeal Stout|7|25317
68087|Hoptimus Prime|American Double / Imperial IPA|9|25317
75108|Stone The Crows|English Strong Ale|5.4|27134
75112|Stone Brood|English Brown Ale|4.4|27134
17593|Cape Cod IPA|American IPA|6.5|9602
56216|L'Impériale Express|Russian Imperial Stout|9|16750
63839|Barleywine|American Barleywine|10|16750
56448|Garsdale Smokebox|Smoked Beer|5.6|12981
27803|Nappa Scar|Extra Special / Strong Bitter (ESB)|4.8|12981
49488|Big Basin Brown|American Brown Ale|NA|980
42226|Black Dragon Stout|American Stout|6.5|980
55944|American Standard|American Pale Lager|4.9|980
56194|L'Ingénieuse|Irish Red Ale|5.5|16750
63838|BIPAp|American Double / Imperial IPA|7.8|16750
56218|Ripaille|American IPA|6.5|16750
46300|SherLoup|American Pale Ale (APA)|5.5|16750
63837|InsPirAtion|American IPA|5.9|16750
56250|Impériale Citrouille|Pumpkin Ale|10|16750
46301|Capricieuse|Witbier|5|16750
56228|AAA|American Amber / Red Ale|5|16750
46323|Trip D'Automne 3|Tripel|7|16750
46310|Calvaire|English Pale Ale|5|16750
63829|IABA|American Strong Ale|8.5|16750
46324|Quaker Stout|Oatmeal Stout|5|16750
63830|Nut Brown|American Brown Ale|NA|16750
45083|Jonge Daen|Witbier|5|527
45082|Ouwe Daen|Witbier|5|527
45084|Linteloo Gold|Kölsch|5|527
45085|Bokbier|Bock|7|527
61249|Cape Cod Beach Blonde|American Blonde Ale|4.9|9602
26895|Cape Cod Porter|American Porter|6|9602
6282|Hyannis Hefe-Weizen|Hefeweizen|NA|9602
44981|Cape Cod Harvest Ale|American Amber / Red Ale|NA|9602
49194|Cape Cod Bourbon Barrel Aged Red|American Amber / Red Ale|NA|9602
1646|Cranberry Ale|Fruit / Vegetable Beer|NA|9602
6286|Black & Tan|Black & Tan|NA|9602
6283|Cape Cod Amber Ale|American Amber / Red Ale|NA|9602
65881|Amarillo Dry Hopped IPA|American IPA|NA|9602
68393|'Stock Stout|Milk / Sweet Stout|NA|9602
53757|Dunkel Weizen|Dunkelweizen|5.4|9602
36226|"Bourbon Barrel Aged ""Old Man Winter"""|Winter Warmer|7.5|9602
27241|Berry Merry Christmas Ale|Fruit / Vegetable Beer|NA|9602
48303|Cape Cod Cherry Porter|American Porter|NA|9602
47720|Cape Cod Old Man Winter|Old Ale|7|9602
71911|Throwback Fat Alberta Imperial Stout|American Double / Imperial Stout|9.5|24690
22686|Stellwagen Stout|Irish Dry Stout|4.2|9602
60429|"Cape Cod ""Christmas In July"""|Old Ale|7|9602
15827|Red Maple Premium Lager|American Amber / Red Lager|5.2|2476
6285|Dry Irish Stout|Irish Dry Stout|NA|9602
6281|Hyport Light|American Blonde Ale|NA|9602
71905|Throwback Hog Happy Hefeweizen|Hefeweizen|4.9|24690
46758|Festtrunk|Munich Dunkel Lager|5.5|3665
76975|Throwback Stout #3 Barrel Aged|American Stout|NA|24690
71913|Throwback Hopstruck IPA|American IPA|6.4|24690
71909|Throwback Maple-Kissed Wheat Porter|American Dark Wheat Ale|5.8|24690
71907|Throwback Dippity-Do American Brown|American Brown Ale|5.7|24690
38308|Hofgut-Pils|German Pilsener|5.1|3665
76748|Throwback Raspberry Wit|Witbier|NA|24690
72467|Throwback Spicy Bohemian|Chile Beer|4.8|24690
71908|Throwback Campfire Smoked Porter|American Porter|6.4|24690
75771|Throwback Wit N' Wild Cranberry Wit|Witbier|NA|24690
38310|Export|Dortmunder / Export Lager|5.1|3665
38309|Landbier|Märzen / Oktoberfest|5.1|3665
38816|Urweizen|Dunkelweizen|5.3|3665
45540|Urweizen Dunkel|Dunkelweizen|5.3|3665
45539|Zwickel|Keller Bier / Zwickel Bier|5.1|3665
26102|Kootenay True Ale|American Adjunct Lager|5|5468
12331|Kokanee Gold|American Adjunct Lager|5.3|5468
30203|Kootenay Black Lager|Munich Dunkel Lager|5|5468
70599|Kokanee Light|Light Lager|4|5468
11791|Kootenay Mountain Ale|English Brown Ale|5.5|5468
17823|'55' Lager|American Pale Lager|5|2476
25082|Catfish Cream Ale|Cream Ale|5|2476
24797|Northern Premium Lager|American Adjunct Lager|5|2476
15192|Thunder Bay Lager|American Adjunct Lager|5|2476
25080|Big Ram|American Adjunct Lager|5|2476
24798|Northern Cream Ale|Cream Ale|5|2476
33199|Norther Premium Light|Light Lager|4|2476
8938|Edelbrau|American Pale Lager|5|2476
7204|Northern Extra Light|Light Lager|2.4|2476
7187|Northern Ale|American IPA|5|2476
7206|Northern Superior|American Adjunct Lager|5|2476
32216|Olde Towne Bavarian Lager|Euro Pale Lager|5.4|1250
62850|Noggin Filler|Winter Warmer|5|15717
35454|Gardener's Tap|English Bitter|5|15717
24630|Bitchin' Camero|American Amber / Red Ale|NA|844
22514|Richter Scale Rye|Rye Beer|NA|844
19039|Bat City Lager|Vienna Lager|NA|844
24620|Wits End|Witbier|NA|844
24634|Pale Ryder|Rye Beer|NA|844
2723|Austin Pale Ale|American Pale Ale (APA)|5.3|844
20087|Tres Diablos|Tripel|NA|844
17539|1100.0|Quadrupel (Quad)|12.1|844
10339|M|American Barleywine|9|844
19038|EZ Wheat|American Pale Wheat Ale|NA|844
22513|O'Brien's Stout|Irish Dry Stout|NA|844
19040|Ol' Smokey|Smoked Beer|NA|844
20565|Whiskey Wee Heavy|Scotch Ale / Wee Heavy|NA|844
10320|Sledgehammer Stout|American Stout|6.1|844
65396|Black|American Stout|NA|23014
65894|Sacred Hop|American Double / Imperial IPA|NA|23014
65552|Castover Belgian Gold|Belgian Strong Pale Ale|8.5|23014
21931|Mora Blond Ale|Kölsch|5.3|10901
21932|Mora Amber|American Amber / Red Ale|5|10901
63730|Mora Guld-Pilsner|Czech Pilsener|3.5|10901
33950|Dai Viet Dark Ale|Altbier|5.9|14603
46277|Jólabjór|Euro Pale Lager|4.8|10539
50394|Polar Beer|Euro Pale Lager|4.7|10539
46279|Malt Jólabjór|Euro Dark Lager|5.6|10539
28058|Gull|Euro Pale Lager|5|10539
21090|Malt Páskabjór|Euro Dark Lager|5.6|10539
39120|Maltextrakt|Low Alcohol Beer|1|10539
47618|Þorrabjór|American Adjunct Lager|5.6|10539
48175|Brewmaster's Number 12|Russian Imperial Stout|13.5|3188
36449|Brøckhouse Epic IPA|American Double / Imperial IPA|9.5|3188
9115|Brøckhouse Hvede|Witbier|5.6|3188
39883|Brøckhouse Julebryg|Belgian Strong Dark Ale|9|3188
15620|Brøckhouse Stout|Foreign / Export Stout|5.6|3188
36453|Brøckhouse Old Ale|Old Ale|6.5|3188
36451|Brøckhouse Epic Stout|Russian Imperial Stout|10|3188
22997|Brøckhouse Rød|Vienna Lager|5.6|3188
15621|Brøckhouse Juleöl|Belgian Strong Dark Ale|8.4|3188
33757|Brøckhouse ISO Vinterøl|English Stout|5.8|3188
9114|Brøckhouse IPA|American IPA|6|3188
36450|Brøckhouse Epic Rød|Doppelbock|9|3188
36452|Brøckhouse Galathea|English India Pale Ale (IPA)|6|3188
17397|Brøckhouse Blonde|Belgian Pale Ale|6.5|3188
15927|Egger Naturbräu|Märzen / Oktoberfest|5.2|4460
51576|Bergkönig Märzen|Märzen / Oktoberfest|5.2|4460
33885|Pittinger Märzen Premium Export|Vienna Lager|5.2|4460
31160|Egger Zwickl 1868|Keller Bier / Zwickel Bier|5.1|4460
42910|Pittinger Premium Schankbier|Euro Pale Lager|4.2|4460
57148|Bergkönig Premium Lager|Euro Pale Lager|5.2|4460
33883|Egger Leicht|Light Lager|3.5|4460
33884|Egger Märzenbier|Vienna Lager|5.2|4460
70436|Landgraf Premium Schankbier|Euro Pale Lager|4.3|4460
39911|Gaildorfer Spezial|Dortmunder / Export Lager|5.3|6781
37435|Wieckse Rosé|Fruit / Vegetable Beer|4|198
22632|Vos Bovengistend Bier|Belgian Dark Ale|5|198
27485|Appleton Brown Ale|English Brown Ale|5|1250
31789|Swans Honey Ale|English Pale Ale|5|1250
24594|Extra I.P.A.|American Double / Imperial IPA|6.8|1250
67392|Rattenbury Red Ale|American Amber / Red Ale|5|1250
27499|Arctic Ale|American Blonde Ale|4.5|1250
51182|Buckerfield's Coconut Porter|American Porter|5|1250
44549|Smooth Sailing Honey Ale|English Pale Ale|5|1250
17136|Begbie's Dark Lager|Euro Dark Lager|6.5|1250
47119|Lederhosen Lager|Märzen / Oktoberfest|5.4|1250
35628|Legacy Ale|English Barleywine|10|1250
24978|Buckerfield's Bitter|Extra Special / Strong Bitter (ESB)|5|1250
24761|Riley's Scotch Ale|Scottish Ale|8|1250
24690|Tessier's Witbier|Witbier|5|1250
76373|Caffe Fantastico Double Shot Porter|American Porter|NA|1250
42068|Pumpkin Ale|Pumpkin Ale|5|1250
3391|Swans Black & Tan|Black & Tan|NA|1250
24686|Buckerfield's Berry Ale|Fruit / Vegetable Beer|7|1250
41512|Br'er Porta'|American Porter|NA|1550
37689|Cascade IPA|American IPA|NA|1550
64425|St. Nick's Fix|American Amber / Red Ale|8.2|1550
12757|Swan Island Lager|American Adjunct Lager|NA|1550
12048|New World Porter|American Porter|NA|1550
24558|Rock Bottom Alt Bier|Altbier|5.56|1550
8110|Angry Dragon|Tripel|NA|1550
26751|Iowa Stars Lager|American Pale Lager|NA|1550
15388|Prussia's Pride ESB|Extra Special / Strong Bitter (ESB)|NA|1550
16095|Black Forest Pilsner|German Pilsener|5.1|1550
41101|Belgian Rye IPA|Belgian IPA|7.5|1550
13103|Hoppy Days|American IPA|NA|1550
38188|Pete And Bryan's Mostly Organic Pale Ale|American Pale Ale (APA)|5.1|1550
10319|Dry Stout|Irish Dry Stout|NA|1550
17758|Cerveza De Mayo|American Adjunct Lager|NA|1550
25781|Dr. Rock|Cream Ale|4.7|1550
16661|Rag Top Red Ale|American Amber / Red Ale|5.4|1550
29114|Double Barrel Pale Ale|American Pale Ale (APA)|5.1|1550
17258|"El ""Jefe"" Hefeweizen"|Hefeweizen|NA|1550
69513|Chile Cervesa|Chile Beer|5|1550
7338|Harvest Moon Rye|Rye Beer|NA|1550
49592|Fruitylicious|Fruit / Vegetable Beer|NA|1550
33709|Maltnomah Porter|English Porter|NA|1550
69367|Legally Red|English Barleywine|9.6|1550
20915|Subzero Barrel-Aged Barleywine|American Barleywine|12|1550
49579|Dartmouth Stout|American Stout|4|1550
28061|Rock Bottom Barleywine|American Barleywine|10|1550
50401|Cezanne|Saison / Farmhouse Ale|6.3|1550
34751|Black Bull|American Malt Liquor|7|1550
28486|90 Shilling Scottish Ale|Scottish Ale|5.8|1550
59420|Willow Creek Pale|American Pale Ale (APA)|NA|1550
60116|Yazmin IPA|American IPA|7.51|1550
16903|Bumble Beer Honey Ale|American Blonde Ale|6|1550
31744|Sunny Day IPA|American IPA|NA|1550
27053|Bourbon Barrel Aged Coffee Imperial Stout|American Double / Imperial Stout|NA|1550
28483|Brewmaster's Choice|American Porter|5|1550
27052|Bourbon Barrel Brown Bear Brown Ale|American Brown Ale|NA|1550
16207|Czar's Nightmare Imperial Stout|Russian Imperial Stout|7.2|1550
10304|High Level Brown|English Brown Ale|NA|1550
71394|Phigtin Pils|German Pilsener|4.9|1550
34752|Blitzen American Strong Ale|American Strong Ale|9|1550
58673|Chocolate Stout|American Stout|NA|1550
62329|Coconut Chai Stout|Milk / Sweet Stout|6.4|1550
67571|Irish Red Ale|Irish Red Ale|5.6|1550
24418|Blanche Des Moines|Witbier|4.8|1550
20675|Old Thumper Barleywine|American Barleywine|11.9|1550
36724|Black Belgian Ale|Belgian Dark Ale|6|1550
27829|Doppelbock|Doppelbock|NA|1550
22428|Double Down Brown|Dubbel|NA|1550
57109|Dangereaux|Saison / Farmhouse Ale|6.18|1550
76898|Hot Scot|Scottish Ale|6.5|1550
20724|Freedom Trail Stout|American Stout|4.5|1550
43777|Saison D'Ete|Saison / Farmhouse Ale|6.2|1550
30614|IPA - Colorado Springs|English India Pale Ale (IPA)|6|1550
13749|Faller Wheat|American Pale Wheat Ale|NA|1550
31688|Anniversary Beer 'X'|American Strong Ale|10|1550
9424|Stacks Pale Ale|American Pale Ale (APA)|NA|1550
62860|Mother Marsha's Kolsch|Kölsch|NA|1550
8853|Mid Winter Mild|English Dark Mild Ale|4|1550
43734|Raspberry Killer|Fruit / Vegetable Beer|NA|1550
14532|Roadrunner Brown Ale|English Brown Ale|NA|1550
38187|Summerfest Saison|Saison / Farmhouse Ale|5.2|1550
74235|Frostbite|Belgian Strong Pale Ale|11|1550
70119|Drink Me Sahti|Sahti|7.2|1550
40160|St. Nicks IPA|American IPA|7|1550
34817|Belgian Brown|Belgian Strong Dark Ale|7.7|1550
46780|Imperial Pils|American Double / Imperial Pilsner|8|1550
20421|Stingin' Brits India Pale Ale|American IPA|5.94|1550
36216|R. T. Ryebock|Bock|NA|1550
34522|Indiana Porch Alcohol|American IPA|7.5|1550
52015|Trente Ans Blonde Saison|Saison / Farmhouse Ale|6|1550
46693|Bourbon Aged Barleywine|American Barleywine|12|1550
37246|Czech Mate Pilsner|Czech Pilsener|5|1550
17306|Erin Isle Irish Stout|Irish Dry Stout|NA|1550
14362|Raptor Red|American Amber / Red Ale|NA|1550
73001|Über Schwarz|Schwarzbier|5.7|1550
51185|Hoppy Peaches|American IPA|5.93|1550
21707|Terminal Porter|American Porter|NA|1550
11823|Porter|American Porter|NA|1550
33088|Perle Monsch Ale|Kölsch|5.09|1550
75040|Avast Ye Rogues|English India Pale Ale (IPA)|NA|1550
50679|Captain Chaos I.P.A.|American IPA|7|1550
20587|Itasca Extra Pale Ale|American Pale Ale (APA)|NA|1550
38966|Bek's Udderly Delicious Stout|Milk / Sweet Stout|7.4|1550
47687|Brewmaster's Smoked Porter|American Porter|NA|1550
24560|Rock Bottom Saguaro Stout|Irish Dry Stout|4.89|1550
6080|Signal Hill Gold|American Blonde Ale|NA|1550
10378|Mollys Titanic Brown Ale|English Brown Ale|NA|1550
24416|Rockvar|Czech Pilsener|5|1550
66602|Diablo Pica|Fruit / Vegetable Beer|4.5|1550
13328|(IPA)2|American IPA|NA|1550
41666|Barleywine|English Barleywine|NA|1550
32463|"Mikey T's ""Black Helmet"" Schwartz Bier"|Schwarzbier|NA|1550
39788|Up The Kriek|Lambic - Fruit|9.6|1550
22455|Vienna Lager|Vienna Lager|5|1550
39895|Old Black|American Stout|NA|1550
24782|Walleye Apricot Wheat|Fruit / Vegetable Beer|NA|1550
40967|Baron Von Stuebenator|Doppelbock|7|1550
58882|Black Seal Stout (Raspberry)|American Stout|6|1550
62924|Revenge Of The Black Pumpkin|Russian Imperial Stout|9.5|1550
12919|Steamboat Sout|American Stout|NA|1550
67958|Baby Ox|American Pale Ale (APA)|5.7|1550
12758|Volksweizen|American Pale Wheat Ale|NA|1550
54911|Amarillo Attack! IPA|American IPA|7|1550
71350|Casked Condition Porter|English Porter|6|1550
55887|Elevated Dry Hopped Imperial Stout|Russian Imperial Stout|10|1550
15513|Sunset Stout|American Stout|5|1550
39804|Cuvee De Clarita|American Brown Ale|NA|1550
41253|Raspberry Thunder|Belgian Strong Dark Ale|6.2|1550
38084|Argyle Scottish Ale|Scottish Ale|5.4|1550
50369|Nutty Brown|English Brown Ale|NA|1550
20461|Framboise|Lambic - Fruit|NA|1550
3957|Catcher In The Rye Ale|Rye Beer|NA|1550
14049|Witch's Brew|American IPA|NA|1550
38962|Beervarian Wiess|Hefeweizen|5.1|1550
25362|Midlander Dark Ale|English Dark Mild Ale|NA|1550
50989|NorthEast Steam|California Common / Steam Beer|NA|1550
37995|Smokey The Porter|American Porter|NA|1550
74063|Dinosaur|American Pale Ale (APA)|5.3|1550
56339|L'Ange Rouge|Belgian Dark Ale|6.14|1550
39125|Ichabod's Pumpkin Ale|Pumpkin Ale|5.5|1550
55245|Bourbon Barrel Aged Belgian Dark Ale|Belgian Strong Dark Ale|11|1550
20435|Vagrant's Choice|American Malt Liquor|9.5|1550
42657|Lemongrass Saison|Saison / Farmhouse Ale|NA|1550
27833|Harvest Moon Pumpkin Ale|Pumpkin Ale|5|1550
35195|Sub Zero IPA|American IPA|7.5|1550
14041|Radio Towers Red Ale|American Amber / Red Ale|5.6|1550
29247|Milk Stout|Milk / Sweet Stout|NA|1550
32390|Karl IPA|American IPA|6.2|1550
44376|Dry Rye Stout|Irish Dry Stout|5.05|1550
49636|El Jefe Hefeweizen|Hefeweizen|NA|1550
20621|Rocktoberfest|Märzen / Oktoberfest|NA|1550
28384|Menage A Trois|Saison / Farmhouse Ale|NA|1550
33442|Crystal Copper|American Amber / Red Ale|NA|1550
68437|Coffee With Cream Stout|American Stout|4.9|1550
26623|Racoon Red|American Amber / Red Ale|NA|1550
73688|Bad Dog Brown Ale|American Brown Ale|5.2|1550
42638|Cinco De Maibock|Maibock / Helles Bock|6.4|1550
14504|Dream Catcher Light Lager|American Adjunct Lager|NA|1550
49406|Oaky Thumb Stout|Irish Dry Stout|4.5|1550
3710|Liquid Sunshine|Hefeweizen|4.5|1550
64647|14th Anniversary Ale|Belgian Strong Pale Ale|8.7|1550
6608|Dry Hopped Red Ale|American Amber / Red Ale|NA|1550
7527|Stout|American Stout|NA|1550
37252|Ginger Pale Ale|American Pale Ale (APA)|6.3|1550
15893|Berzerk Malt Liquor|American Malt Liquor|7|1550
18135|Mother Martha's Kölsch-style Ale|Kölsch|5.3|1550
15969|Dry Hop Red Ale|American Amber / Red Ale|NA|1550
59321|The Scottish|Scotch Ale / Wee Heavy|10.1|1550
12901|English Porter|American Porter|NA|1550
53595|Brewmaster's Welsh Stout|Irish Dry Stout|NA|1550
66432|Double Dry-hopped Hop Bomb|American IPA|7|1550
66189|Porter, Hey Porter!|English Porter|6.3|1550
46025|Belgian Golden Ale With Apricot|Fruit / Vegetable Beer|NA|1550
46996|Tart & Tiny Raspberry Porter|American Porter|6|1550
72863|Wine Barrel Aged Barleywine|American Barleywine|NA|1550
22425|Mad Cow Stout|Milk / Sweet Stout|6.2|1550
63285|Argus' India Brown Ale|American Brown Ale|NA|1550
24886|American Dream 2005|American IPA|NA|1550
39130|Flatfoot Imperial IPA|American Double / Imperial IPA|7.7|1550
7218|Brown Ale|English Brown Ale|NA|1550
35312|Sub-Zero|Baltic Porter|6.3|1550
37375|Happy Pilsner|Czech Pilsener|5|1550
58809|Scotch Ale|Scottish Ale|7.6|1550
39948|14th Anniversary IPA|American IPA|NA|1550
47753|Anniversary IPA 2008|American IPA|NA|1550
15426|Erik The Red Ale|Irish Red Ale|NA|1550
28345|Dubliner Dragon Stout|Irish Dry Stout|4.9|1550
33754|Catcher In The Rye Red|American Amber / Red Ale|5.3|1550
17975|Red Rooster ESB|Extra Special / Strong Bitter (ESB)|NA|1550
19926|Hefeweizen|Hefeweizen|NA|1550
16757|Black Seal Stout|American Stout|NA|1550
66053|Amity Street Wheat|American Pale Wheat Ale|NA|1550
10594|Erik The Red|Irish Red Ale|NA|1550
66612|Hair Of The Tongue|American Double / Imperial IPA|10.5|1550
14313|Illinois Common|California Common / Steam Beer|6|1550
63284|Replicale (Summit)|American Pale Ale (APA)|NA|1550
27028|Breakfast|American Stout|NA|1550
15429|Rock Bottom Chai Porter|American Porter|NA|1550
60280|Western Shore Stout|American Stout|6.25|1550
51653|Dry Hopped Amarillo Red Ale|American Amber / Red Ale|5.5|1550
11166|Riverbend Red|American Amber / Red Ale|NA|1550
61023|Centennial IPA|American IPA|6.9|1550
33204|The Hammer|American Double / Imperial IPA|9|1550
73208|Piper's Finger Scottish Ale|Scottish Ale|NA|1550
26589|Minty Fresh Stout|American Stout|NA|1550
36999|Pink Ribbon Ale|Witbier|NA|1550
10305|Strawberry Blonde|Fruit / Vegetable Beer|NA|1550
37222|Evergreen Ale|Rye Beer|NA|1550
17109|Snake Chaser Irish Stout|Irish Dry Stout|3.8|1550
14716|Old Curmudgeon Imperial Porter|Baltic Porter|8.8|1550
25702|Millenium Tripel|Tripel|11|1550
20951|Hogs Head English Bitter|English Bitter|3.75|1550
41965|Ange D'Or|Belgian Pale Ale|6|1550
16009|Liquid Happiness|American Strong Ale|NA|1550
27177|Mt. Hood Red (Dry Hopped)|American Amber / Red Ale|NA|1550
5380|Tea Party Porter|American Porter|4.6|1550
50400|Sugar Creek Pale Ale|American Pale Ale (APA)|6.2|1550
65968|In The Dark Wheat|American Dark Wheat Ale|4.62|1550
46147|Blitzen IPA|American IPA|NA|1550
10379|16th Street Wheat|Hefeweizen|NA|1550
35635|Hop Bomb Double IPA|American Double / Imperial IPA|10|1550
10670|Line Drive|German Pilsener|NA|1550
31119|Czech Pilsner|Czech Pilsener|NA|1550
37239|St. Paul Pilsner|German Pilsener|NA|1550
7420|White Tiger Wheat|Hefeweizen|5|1550
21555|Old Tankard|Winter Warmer|NA|1550
18875|Merry Prankster Imperial Red Ale|American Amber / Red Ale|4.56|1550
16215|Big Red|American Amber / Red Ale|5.5|1550
31303|Jonquille Saison|Saison / Farmhouse Ale|NA|1550
25523|Saison Fergus 2005|Saison / Farmhouse Ale|NA|1550
44607|Puggle Porter|English Porter|5.7|1550
61246|Anniversary Ale XIII|Braggot|8.5|1550
15798|California Common|California Common / Steam Beer|5.4|1550
17151|Taj India Pale Ale|American IPA|6.5|1550
59322|Dirty Bird|American Double / Imperial IPA|9|1550
28799|Tripel Cuvee|Tripel|10|1550
27334|English Mild|English Pale Mild Ale|4.5|1550
29939|Miracle Ale # 2|American IPA|7.4|1550
56443|Alt Nouveau|Altbier|5.3|1550
6052|Cyclone Light Lager|Light Lager|NA|1550
23670|Foundation Ale|Witbier|NA|1550
